filename,Sr_No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,llm_label
dia750_utt2.wav,7503,"Ten, even twenty minutes if you need it.",richard,neutral,neutral,750,2,6,25,"00:14:58,439","00:15:00,398",neutral
dia751_utt0.wav,7506,"We’re really gonna do this, huh?",ross,surprise,positive,751,0,6,15,"00:04:36,025","00:04:37,859",neutral
dia752_utt0.wav,7507,Looks like it.,carol,neutral,neutral,752,0,6,16,"00:04:39,862","00:04:41,154",neutral
dia752_utt1.wav,7508,"Y’know, if, if this is too weird for you, we can still back out at",ross,neutral,neutral,752,1,6,16,"00:04:42,323","00:04:45,784",neutral
dia752_utt6.wav,7513,Thank you so much for coming.,carol,joy,positive,752,6,6,16,"0:04:53,835","0:04:55,557",joy
dia752_utt7.wav,7514,"Oh, I wouldn’t miss it for the world.",susan,joy,positive,752,7,6,16,"0:04:55,557","0:04:57,313",joy
dia752_utt8.wav,7515,I’m-I’m Ross by the way.,ross,neutral,neutral,752,8,6,16,"00:05:00,091","00:05:01,717",fear
dia752_utt9.wav,7516,Hello Ross.  I love what you’ve done with this space.,susan,joy,positive,752,9,6,16,"00:05:01,884","00:05:08,640",neutral
dia752_utt10.wav,7517,Thank you so much.,carol,joy,positive,752,10,6,16,"00:05:05,221","00:05:08,640",joy
dia752_utt11.wav,7518,How hot is this?!,ross,surprise,positive,752,11,6,16,"00:05:11,978","00:05:14,313",surprise
dia753_utt0.wav,7519,"Guess who's here. It's the toughest guy in toy land, Ben.  'A real American hero. I'm",ross,neutral,neutral,753,0,3,4,"00:14:17,106","00:14:25,655",joy
dia753_utt2.wav,7521,"Look Ben, it's a toy that protects U.S. oil interests overseas!",ross,joy,positive,753,2,3,4,"00:14:38,460","00:14:42,255",neutral
dia754_utt0.wav,7522,"It took me 28 years to find one man that I wanna spend my life with, if I have to wait another 28 years then, I'll be 56 before I can have a baby, and that's just stupid.",monica,sadness,negative,754,0,3,3,"00:11:01,410","00:11:09,167",fear
dia754_utt1.wav,7523,"That, that's what's stupid.",chandler,disgust,negative,754,1,3,3,"00:11:09,335","00:11:11,336",disgust
dia754_utt2.wav,7524,"I don't need an actual man, just a couple of his best swimmers.",monica,neutral,neutral,754,2,3,3,"00:11:16,759","00:11:21,262",joy
dia754_utt3.wav,7525,"And there, there are places you can go to get that stuff.",monica,neutral,neutral,754,3,3,3,"00:11:21,597","00:11:25,809",neutral
dia754_utt4.wav,7526,Down at the docks again?,rachel,anger,negative,754,4,3,3,"00:11:25,976","00:11:28,019",neutral
dia755_utt0.wav,7527,"Hi there. How many, how many ah, did you sell?",ross,neutral,neutral,755,0,3,10,"00:16:39,039","00:16:42,083",fear
dia755_utt2.wav,7529,"Hey now! That was an accident, okay.",ross,anger,negative,755,2,3,10,"00:16:48,340","00:16:50,800",surprise
dia755_utt6.wav,7533,I don’t have too. I can just look at you.,ross,joy,positive,755,6,3,10,"00:17:00,269","00:17:03,438",joy
dia755_utt8.wav,7535,Not nice enough.,ross,anger,negative,755,8,3,10,"00:17:19,788","00:17:22,123",disgust
dia756_utt0.wav,7537,"So, how’d the lasagne go over?",monica,neutral,neutral,756,0,3,13,"00:11:44,036","00:11:46,079",neutral
dia756_utt3.wav,7540,So you owe me three pretty things.,monica,neutral,neutral,756,3,3,13,"0:11:48,721","0:11:50,764",joy
dia756_utt4.wav,7541,"Yeah, I’ve been thinking a lot about you too.",monica,neutral,neutral,756,4,3,13,"00:11:51,961","00:11:55,130",joy
dia756_utt5.wav,7543,It’s hard this whole platonic thing.,monica,sadness,negative,756,5,3,13,"00:11:55,548","00:11:59,467",neutral
dia756_utt6.wav,7544,It’s a word!,monica,surprise,positive,756,6,3,13,"00:11:59,927","00:12:01,970",anger
dia756_utt7.wav,7545,"Yeah, I do think it’s better this way.  Yeah, we’re being smart.   Yes, I’m sure.",monica,neutral,neutral,756,7,3,13,"00:12:05,141","00:12:11,771",neutral
dia756_utt8.wav,7546,You really sure?,richard,neutral,neutral,756,8,3,13,"00:12:13,941","00:12:15,942",neutral
dia756_utt9.wav,7547,I’ll call you back.,monica,neutral,neutral,756,9,3,13,"00:12:17,361","00:12:18,486",neutral
dia757_utt0.wav,7548,"So, are you really gonna go out with that nurse man?",chandler,surprise,negative,757,0,5,3,"00:18:00,245","00:18:03,206",joy
dia757_utt1.wav,7549,"Well uh, you and I are just goofing around, I thought, why not goof around with him.",monica,neutral,neutral,757,1,5,3,"00:18:04,083","00:18:09,253",neutral
dia757_utt2.wav,7550,"Y'know, I don't know if you've ever looked up the term goofing around in the dictionary… Well, I have, and the technical definition is, two friends who care a lot about each other and have amazing sex and just wanna spend more time together.",chandler,neutral,neutral,757,2,5,3,"00:18:12,132","00:18:36,405",joy
dia757_utt3.wav,7551,"But if you have this new fangled dictionary that gets you made at me, then we have to, y'know, get you my original dictionary.",chandler,neutral,neutral,757,3,5,3,"00:18:37,366","00:18:44,247",joy
dia757_utt5.wav,7553,I think you're better than you think you are.,monica,neutral,neutral,757,5,5,3,"00:18:49,920","00:18:53,256",joy
dia757_utt6.wav,7554,"Really? Okay, so",chandler,surprise,positive,757,6,5,3,"00:18:53,423","00:18:54,924",neutral
dia757_utt7.wav,7555,Know when to stop.,monica,neutral,neutral,757,7,5,3,"00:18:55,134","00:18:58,261",disgust
dia757_utt8.wav,7556,"Y'know, I sensed that I should stop. So we're okay?",chandler,neutral,neutral,757,8,5,3,"00:18:59,471","00:19:01,931",fear
dia757_utt9.wav,7557,"Yeah. All right, I'm gonna go tell Dan that it's not gonna happen.  Don't do the dance.",monica,neutral,neutral,757,9,5,3,"0:19:08,480","0:19:10,274",neutral
dia758_utt0.wav,7559,"Ow!-Ow!-Ow! Ow! Ow! Ow! Ow! Ow! Ow! Y'know, ow!",frank,anger,negative,758,0,3,5,"00:14:39,461","00:14:47,635",surprise
dia758_utt1.wav,7560,Hey!-Hey! What’s going on?,phoebe,surprise,negative,758,1,3,5,"0:14:45,134","0:14:46,776",surprise
dia758_utt4.wav,7563,"No, she touched mine first!",frank,anger,negative,758,4,3,5,"0:14:49,347","0:14:50,537",anger
dia759_utt0.wav,7565,Are you being British?!,janice,surprise,positive,759,0,3,4,"00:16:41,917","00:16:44,419",surprise
dia759_utt1.wav,7566,No. Not anymore.,chandler,neutral,neutral,759,1,3,4,"00:16:46,255","00:16:48,256",neutral
dia759_utt2.wav,7567,Why are you shopping here? You don't live in this neighborhood. Were you here waiting for me?,janice,surprise,negative,759,2,3,4,"00:16:48,716","00:16:54,262",surprise
dia759_utt3.wav,7568,"Yeah, huh. I'm just uh, you know I'm just picking up some things for a party.",chandler,neutral,neutral,759,3,3,4,"00:16:58,392","00:17:06,399",neutral
dia759_utt4.wav,7569,Barley? What kind of party serves barley?,janice,anger,negative,759,4,3,4,"00:17:04,606","00:17:08,693",surprise
dia759_utt5.wav,7570,"Well, I'm sorry if my friends aren't as sophisticated as yours.",chandler,anger,negative,759,5,3,4,"00:17:08,861","00:17:11,988",disgust
dia759_utt6.wav,7571,Where is this party?,janice,neutral,neutral,759,6,3,4,"0:17:13,574","0:17:14,786",neutral
dia759_utt7.wav,7572,Here in Chelsea.,chandler,neutral,neutral,759,7,3,4,"0:17:14,786","0:17:16,007",neutral
dia759_utt8.wav,7573,Who's party is it?,janice,anger,negative,759,8,3,4,"00:17:16,493","00:17:17,910",surprise
dia759_utt12.wav,7578,"Either you're seeing somebody behind my back, which would make you the biggest jerk on the planet.",janice,disgust,negative,759,12,3,4,"00:17:25,085","00:17:31,257",anger
dia759_utt13.wav,7579,"Or, else you're pretending that you're seeing somebody, which just makes you so pathetic that I could start crying right here in the cereal aisle.",janice,disgust,negative,759,13,3,4,"00:17:31,425","00:17:37,513",disgust
dia759_utt14.wav,7580,So like which of these two guys do you want to be?,janice,sadness,negative,759,14,3,4,"00:17:37,681","00:17:41,267",neutral
dia759_utt15.wav,7581,Can I be that guy?,chandler,joy,positive,759,15,3,4,"00:17:42,311","00:17:44,479",neutral
dia760_utt0.wav,7582,Great story again! The yarns that you weave! Woo-hoo-hoo!,chandler,joy,positive,760,0,6,18,"00:14:09,139","00:14:12,433",joy
dia760_utt2.wav,7584,Oh no-no-no! Stay! Stay! Because you-you should you-you-you should stay!,chandler,fear,negative,760,2,6,18,"00:14:18,691","00:14:22,777",fear
dia760_utt4.wav,7586,"Oh no-no-no, that’s not—No-no-no!",chandler,anger,negative,760,4,6,18,"00:14:34,373","00:14:37,333",fear
dia761_utt0.wav,7587,Did you just flick me?,monica,anger,negative,761,0,2,13,"00:10:28,044","00:10:29,711",surprise
dia761_utt1.wav,7588,"OK, well, you wouldn't let me finish and I was jus- [Monica flicks her back] Ow. That hurt [flicks Monica]",rachel,joy,positive,761,1,2,13,"00:10:31,339","00:10:37,594",joy
dia761_utt2.wav,7589,"Oh!  All right.  Now, let's not do this!",phoebe,anger,negative,761,2,2,13,"00:10:48,898","00:10:49,981",surprise
dia761_utt3.wav,7590,Happy thoughts!  Happy thoughts!,phoebe,anger,negative,761,3,2,13,"00:10:51,400","00:10:53,652",joy
dia761_utt4.wav,7591,"OK, now I'm gonna kick some ass.",phoebe,anger,negative,761,4,2,13,"00:11:04,538","00:11:06,414",joy
dia761_utt5.wav,7592,Ow! Ow! Ow!,rachel,anger,negative,761,5,2,13,"00:11:08,751","00:11:10,001",fear
dia761_utt6.wav,7594,"Alright, now I will let go if you both stop.",phoebe,neutral,neutral,761,6,2,13,"00:11:15,424","00:11:19,219",neutral
dia761_utt9.wav,7597,"There we go.You know what, if we were in prison, you guys would be, like, my bitches.",phoebe,neutral,neutral,761,9,2,13,"00:11:38,489","00:11:44,744",joy
dia762_utt0.wav,7598,"Okay, buddy-boy. Here it is. You hide my clothes, I'm wearing everything you own.",joey,neutral,neutral,762,0,3,2,"00:17:10,571","00:17:17,326",joy
dia762_utt1.wav,7599,Oh my God!,chandler,surprise,negative,762,1,3,2,"00:17:17,870","00:17:19,454",surprise
dia762_utt2.wav,7600,Look at me! I'm Chandler! Could I,joey,joy,positive,762,2,3,2,"00:17:25,085","00:17:29,797",joy
dia762_utt3.wav,7602,"Whew, it's hot with all of this stuff on.",joey,neutral,neutral,762,3,3,2,"00:17:38,807","00:17:41,100",neutral
dia762_utt4.wav,7603,"I ah, I better not do any, I don't know, lunges.",joey,neutral,neutral,762,4,3,2,"00:17:41,310","00:17:43,895",disgust
dia763_utt2.wav,7606,"Hi, listen, I’m sorry about before.",chandler,sadness,negative,763,2,6,3,"0:09:26,107","0:09:27,984",sadness
dia763_utt3.wav,7607,I don’t need to have a game room.,chandler,neutral,neutral,763,3,6,3,"0:09:27,984","0:09:29,515",sadness
dia763_utt4.wav,7608,"I mean when I was a kid I only played those games because I couldn’t get girls, and now I",chandler,neutral,neutral,763,4,6,3,"00:09:29,610","00:09:35,115",sadness
dia763_utt5.wav,7609,Stop it Chandler.  I’m sorry too.,monica,sadness,negative,763,5,6,3,"00:09:44,333","00:09:49,329",sadness
dia763_utt7.wav,7611,Yeah! Oh yes!,monica,anger,negative,763,7,6,3,"0:09:51,150","0:09:53,152",joy
dia763_utt9.wav,7613,"Listen, we don’t have to make that a guest room, we can think of something to do with the room together.",monica,joy,positive,763,9,6,3,"00:09:54,969","00:09:59,347",neutral
dia763_utt10.wav,7614,That’s a great idea! We can,chandler,joy,positive,763,10,6,3,"00:09:56,971","00:09:59,347",joy
dia765_utt0.wav,7616,We don’t have to come up with this now.,chandler,neutral,neutral,765,0,6,3,"0:10:09,358","0:10:10,660",neutral
dia766_utt0.wav,7618,"Yeah, and I am okay with being a pushover.",rachel,neutral,neutral,766,0,6,12,"00:13:23,928","00:13:26,805",neutral
dia766_utt1.wav,7619,That’s great. Good for you guys.,phoebe,joy,positive,766,1,6,12,"00:13:27,223","00:13:29,390",neutral
dia766_utt2.wav,7620,I am not high maintenance!,monica,anger,negative,766,2,6,12,"0:13:30,059","0:13:31,311",anger
dia766_utt3.wav,7621,I am not a pushover!,rachel,anger,negative,766,3,6,12,"0:13:31,311","0:13:32,865",anger
dia766_utt4.wav,7622,Who said you were?,phoebe,neutral,neutral,766,4,6,12,"0:13:34,355","0:13:35,899",neutral
dia766_utt6.wav,7624,"Oh, I’m flaky. I’ll say anything.",phoebe,neutral,neutral,766,6,6,12,"00:13:36,774","00:13:39,150",joy
dia767_utt0.wav,7625,"Ok, I know this is gonna sound really stupid, but I feel that if I can do this, you know, if I can actually do my own laundry, there isn't anything I can't do.",rachel,joy,positive,767,0,1,5,"00:16:13,555","00:16:21,020",joy
dia767_utt1.wav,7626,That does not sound stupid to me.,ross,neutral,neutral,767,1,1,5,"00:16:21,981","00:16:24,357",neutral
dia767_utt2.wav,7627,"You know, it's like the first time I had to make dinner for myself, after Carol left me?",ross,neutral,neutral,767,2,1,5,"00:16:24,566","00:16:32,949",sadness
dia767_utt3.wav,7628,"I'm sorry, that's all the time we have.",ross,sadness,negative,767,3,1,5,"0:16:30,072","0:16:31,794",neutral
dia767_utt4.wav,7629,Next on Ross... Uh-oh.,ross,neutral,neutral,767,4,1,5,"0:16:31,794","0:16:32,996",neutral
dia767_utt6.wav,7631,"Uh-oh, uh-oh, the laundry's done.",ross,fear,negative,767,6,1,5,"00:16:35,744","00:16:41,457",fear
dia767_utt7.wav,7632,"It's, uh, it's a song.",ross,neutral,neutral,767,7,1,5,"00:16:42,960","00:16:44,627",neutral
dia767_utt8.wav,7633,The laundry song that we sing.,ross,neutral,neutral,767,8,1,5,"00:16:44,878","00:16:46,713",joy
dia767_utt9.wav,7634,"Uh-oh the laundry's done, uh-oh, uh-oh.",ross,neutral,neutral,767,9,1,5,"00:16:47,756","00:16:51,092",fear
dia767_utt10.wav,7635,"Ross, what's the matter?",rachel,anger,negative,767,10,1,5,"00:16:51,927","00:16:52,969",neutral
dia767_utt11.wav,7636,"Nothing, nothing. Lee-lo, the laundry's done.",ross,neutral,neutral,767,11,1,5,"00:16:53,220","00:16:55,888",neutral
dia768_utt0.wav,7637,Why are you here?,chandler,surprise,positive,768,0,9,21,"00:13:53,582","00:13:55,083",surprise
dia768_utt1.wav,7638,"Well, Sid and I are trying again and we had trouble last time    because apparently we...",janice,sadness,negative,768,1,9,21,"00:13:55,251","00:13:58,545",surprise
dia768_utt2.wav,7639,"No no no... I mean,",chandler,neutral,neutral,768,2,9,21,"00:13:58,712","00:14:02,549",neutral
dia768_utt3.wav,7640,Oh! Someone's a little cranky today cuz they have to do it in    a cup!  Oh! They gave you the kiddy size .,janice,anger,negative,768,3,9,21,"00:14:02,925","00:14:10,181",joy
dia768_utt5.wav,7642,This was fun! But I've got an invasive vaginal exam to get to!,monica,joy,positive,768,5,9,21,"00:14:17,731","00:14:22,235",joy
dia768_utt6.wav,7643,"I'd love to stay, but I have eh...  got    a hot date...",chandler,joy,positive,768,6,9,21,"00:14:23,696","00:14:27,323",neutral
dia768_utt7.wav,7644,Please... go!  Just let me know if you    need a hand!,janice,neutral,neutral,768,7,9,21,"00:14:27,491","00:14:31,578",disgust
dia768_utt8.wav,7645,I think it just fell off.,chandler,neutral,neutral,768,8,9,21,"00:14:36,876","00:14:39,586",neutral
dia769_utt0.wav,7646,"I don't want to be single, okay? I just... I just- I just wanna be married again!",ross,sadness,negative,769,0,1,1,"00:03:22,660","00:03:25,829",sadness
dia769_utt1.wav,7647,And I just want a million dollars!,chandler,fear,negative,769,1,1,1,"00:03:29,959","00:03:33,086",joy
dia770_utt1.wav,7650,"Look, these clowns are trying to take us for a ride and I'm not gonna let 'em!",monica,anger,negative,770,1,5,5,"00:08:12,033","00:08:15,744",anger
dia770_utt2.wav,7651,And we're not a couple of suckers!,monica,anger,negative,770,2,5,5,"00:08:15,912","00:08:17,871",joy
dia770_utt3.wav,7652,"I hear ya, Mugsy!",chandler,neutral,neutral,770,3,5,5,"00:08:19,081","00:08:20,248",joy
dia770_utt4.wav,7653,"But look, all these rooms are fine okay?",chandler,neutral,neutral,770,4,5,5,"00:08:21,751","00:08:23,752",neutral
dia770_utt5.wav,7654,"Can you just pick one so I can watch--have a perfect, magical weekend together with you.",chandler,anger,negative,770,5,5,5,"00:08:23,920","00:08:30,509",joy
dia770_utt7.wav,7656,Nothing! It's over! Dammit! This is regularly scheduled programming!,chandler,anger,negative,770,7,5,5,"00:08:36,599","00:08:41,728",anger
dia770_utt8.wav,7657,Can we turn the TV off? Okay? Do we really want to spend the entire weekend like this?,monica,disgust,negative,770,8,5,5,"00:08:42,813","00:08:47,275",anger
dia770_utt9.wav,7658,"Oh, I'm sorry, am I getting in the way of all the room switching fun?",chandler,anger,negative,770,9,5,5,"00:08:47,485","00:08:50,695",disgust
dia770_utt10.wav,7659,"Hey, don't blame me for wigging tonight!",monica,anger,negative,770,10,5,5,"00:08:50,863","00:08:54,032",disgust
dia770_utt11.wav,7660,"Oh, who should I blame? The nice bell man who had to drag out luggage to 10 different rooms?",chandler,anger,negative,770,11,5,5,"00:08:50,863","00:08:56,868",disgust
dia770_utt12.wav,7661,"I don't know, how about the idiot who thought he could drive from Albany to Canada on a half a tank of gas!",monica,anger,negative,770,12,5,5,"00:08:57,036","00:09:02,541",anger
dia770_utt13.wav,7662,Do not speak ill of the dead.,chandler,anger,negative,770,13,5,5,"00:09:03,584","00:09:05,961",neutral
dia770_utt14.wav,7663,"We're supposed to uh, be spending a romantic weekend together, it-it, what is the matter with you?",monica,anger,negative,770,14,5,5,"00:09:07,547","00:09:13,176",anger
dia770_utt15.wav,7664,"I just want to watch a little television. What is the big deal? Geez, relax mom.",chandler,sadness,negative,770,15,5,5,"00:09:13,344","00:09:17,973",anger
dia770_utt16.wav,7665,What did you say?,monica,anger,negative,770,16,5,5,"00:09:20,893","00:09:22,143",surprise
dia770_utt17.wav,7666,"I said, Geez, relax Monnnnn.",chandler,fear,negative,770,17,5,5,"00:09:22,728","00:09:26,106",neutral
dia771_utt0.wav,7667,"Y’know, maybe it’s best that we never got to do it again.",monica,neutral,neutral,771,0,5,1,"00:14:52,308","00:14:56,227",neutral
dia771_utt1.wav,7668,"Yeah, it kinda makes that-that one night special.  Y’know, technically we still",chandler,neutral,neutral,771,1,5,1,"00:14:56,729","00:15:07,280",neutral
dia771_utt2.wav,7669,"I’m gonna go to the bathroom, maybe I’ll see you there in a bit?",monica,neutral,neutral,771,2,5,1,"00:15:08,532","00:15:10,909",joy
dia771_utt4.wav,7671,Can I ask you something?,joey,neutral,neutral,771,4,5,1,"00:15:19,877","00:15:21,336",neutral
dia771_utt6.wav,7673,"Felicity and I, we’re watching",joey,neutral,neutral,771,6,5,1,"00:15:24,965","00:15:29,177",neutral
dia771_utt8.wav,7675,"I mean, the giant is like five years younger than me, y’know, you think I’ll ever get there?",joey,neutral,neutral,771,8,5,1,"00:15:38,145","00:15:42,273",sadness
dia771_utt12.wav,7679,But what about how much taller he is than me?,joey,neutral,neutral,771,12,5,1,"00:15:49,990","00:15:52,867",surprise
dia771_utt13.wav,7680,"I mean, there’s no way I can make myself taller now, y’know?",joey,neutral,neutral,771,13,5,1,"00:15:53,953","00:15:57,956",disgust
dia771_utt14.wav,7681,"And who knows what science will come up with in the future, but Chandler, what if I die an unsuccessful, regular sized man?",joey,anger,negative,771,14,5,1,"00:15:58,123","00:16:05,880",fear
dia771_utt15.wav,7682,"Hey, Monica, wow you’ve been in the bathroom for like a half-hour.",joey,surprise,negative,771,15,5,1,"00:16:07,925","00:16:10,885",surprise
dia771_utt17.wav,7684,"Had the beef-tips, huh?",joey,neutral,neutral,771,17,5,1,"00:16:13,931","00:16:15,640",joy
dia772_utt4.wav,7689,Oh! Thank God!,rachel,joy,positive,772,4,6,15,"00:20:32,356","00:20:35,066",joy
dia772_utt10.wav,7695,Here we go!,rachel,joy,positive,772,10,6,15,"00:21:00,884","00:21:02,385",joy
dia772_utt14.wav,7699,"Umm, I am free tomorrow night.",rachel,neutral,neutral,772,14,6,15,"00:21:11,645","00:21:14,897",joy
dia772_utt15.wav,7700,"Yeah, sure, sure I can bring some sandwiches.",rachel,neutral,neutral,772,15,6,15,"00:21:16,525","00:21:19,568",neutral
dia773_utt0.wav,7701,"OK, we got the cole slaw, we got the buns...",monica,neutral,neutral,773,0,1,24,"00:02:27,605","00:02:30,232",neutral
dia773_utt1.wav,7702,"We've got the ground-up flesh of formerly cute cows and turkeys, ew...",phoebe,disgust,negative,773,1,1,24,"00:02:30,441","00:02:34,611",disgust
dia773_utt2.wav,7703,Men are here.,chandler,neutral,neutral,773,2,1,24,"00:02:36,447","00:02:38,365",neutral
dia774_utt0.wav,7704,"Mom, would you relax.",rachel,sadness,negative,774,0,2,4,"00:00:02,961","00:00:05,045",anger
dia774_utt1.wav,7705,"That was 10 blocks from here and, the, the woman was walking alone at night, I would never do that.",rachel,sadness,negative,774,1,2,4,"00:00:05,338","00:00:11,010",fear
dia774_utt2.wav,7706,"Mom, c'mon, stop worrying.",rachel,fear,negative,774,2,2,4,"00:00:11,386","00:00:13,846",neutral
dia774_utt3.wav,7707,"This is a safe street, this is a safe building, there's nothing",rachel,neutral,neutral,774,3,2,4,"00:00:14,055","00:00:17,391",neutral
dia774_utt5.wav,7709,"Hi, hi can I help you?",rachel,joy,positive,774,5,2,4,"0:01:11,581","0:01:13,249",joy
dia774_utt7.wav,7711,"Uh, no she doesn't but I can, I can get a message to her.",rachel,neutral,neutral,774,7,2,4,"00:01:15,784","00:01:18,160",neutral
dia775_utt1.wav,7752,"OK, I'll go. OK, senior year of college... on a pool table.",monica,neutral,neutral,775,1,1,7,"00:05:37,754","00:05:41,965",neutral
dia775_utt3.wav,7755,That's my sister.,ross,neutral,neutral,775,3,1,7,"00:05:43,976","00:05:45,635",neutral
dia775_utt4.wav,7756,OK... my weirdest place would have to be... the women's room on the second floor of the New York CIty public library.,joey,neutral,neutral,775,4,1,7,"00:05:46,846","00:05:55,437",joy
dia775_utt5.wav,7757,Oh my God! What were you doing in a library?,monica,surprise,negative,775,5,1,7,"00:05:55,646","00:05:58,565",surprise
dia775_utt6.wav,7758,"Pheebs, what about you?",ross,neutral,neutral,775,6,1,7,"0:06:00,693","0:06:01,835",neutral
dia775_utt9.wav,7761,"Disneyland, 1989, 'It's a Small World After All.'",ross,neutral,neutral,775,9,1,7,"00:06:12,205","00:06:15,832",joy
dia775_utt11.wav,7763,The ride broke down.,ross,neutral,neutral,775,11,1,7,"00:06:19,545","00:06:20,879",neutral
dia775_utt12.wav,7764,"So, Carol and I went behind a couple of those mechanical Dutch children... then they fixed the ride, and we were asked never to return to the Magic Kingdom.",ross,joy,positive,775,12,1,7,"00:06:21,089","00:06:31,098",neutral
dia776_utt2.wav,7717,"Oh, is the play over?",phoebe,neutral,neutral,776,2,3,22,"0:09:20,935","0:09:22,027",neutral
dia776_utt5.wav,7720,You were the next caller five hours ago. You must be going crazy.,monica,joy,positive,776,5,3,22,"00:09:27,400","00:09:31,027",joy
dia776_utt6.wav,7721,Nah. I kept myself busy.,phoebe,neutral,neutral,776,6,3,22,"00:09:31,195","00:09:34,114",neutral
dia776_utt7.wav,7722,"Oh, okay, yeah.  I put your stuff in her room, and her stuff in your room.",phoebe,neutral,neutral,776,7,3,22,"00:09:41,789","00:09:45,041",neutral
dia777_utt0.wav,7723,"Well there’s yore. And uh, y’know, yesteryear.",rachel,neutral,neutral,777,0,6,11,"00:15:10,242","00:15:17,874",fear
dia777_utt1.wav,7724,"Yeah no, I’m telling you Rachel has such a great eye for this stuff.",phoebe,neutral,neutral,777,1,6,11,"00:15:19,126","00:15:22,795",joy
dia777_utt2.wav,7725,"Ross, y’know if you ever decide you need to redecorate—And I think that you should.",phoebe,neutral,neutral,777,2,6,11,"00:15:22,963","00:15:28,051",joy
dia777_utt3.wav,7726,"You should, you should ask Rachel to help.",phoebe,neutral,neutral,777,3,6,11,"00:15:28,218","00:15:29,969",joy
dia777_utt4.wav,7727,Oh honey he doesn’t need my help.,rachel,neutral,neutral,777,4,6,11,"00:15:30,137","00:15:31,679",joy
dia777_utt5.wav,7728,"Oh, come on! I think he’s ready to get rid of, what did you call it? The cheap knock-offs and dinosaur junk.",phoebe,joy,positive,777,5,6,11,"00:15:31,847","00:15:37,644",joy
dia777_utt7.wav,7730,"Hey, y’know what?",ross,surprise,positive,777,7,6,11,"00:15:45,319","00:15:49,310",neutral
dia777_utt8.wav,7731,"Since you have such a great sense of what I need, uh ooh, here’s-here’s 60 bucks, why don’t you take Phoebe down to that Colonial flea market of yours and get me some stuff.",ross,neutral,neutral,777,8,6,11,"00:15:45,319","00:15:57,413",disgust
dia777_utt9.wav,7732,"Y’know what? I don’t, I don’t think Phoebe really wants to come.",rachel,joy,positive,777,9,6,11,"00:16:02,294","00:16:04,587",neutral
dia777_utt11.wav,7734,"Oh, she does want to.",rachel,neutral,neutral,777,11,6,11,"0:16:05,597","0:16:06,633",surprise
dia777_utt12.wav,7735,She does want to.,ross,neutral,neutral,777,12,6,11,"0:16:06,757","0:16:07,884",joy
dia778_utt1.wav,7738,These old things.,phoebe,sadness,negative,778,1,4,4,"00:09:14,679","00:09:16,179",neutral
dia778_utt3.wav,7740,"You mean the—Okay by siadic, you mean the towel covered portion.",phoebe,neutral,neutral,778,3,4,4,"00:09:23,729","00:09:29,943",surprise
dia778_utt5.wav,7742,"Sure, yeah, no I can do that, yeah, because umm, y'know, the muscles in the siadic area can get y’know, real  nice and tight.",phoebe,neutral,neutral,778,5,4,4,"00:09:31,821","00:09:40,203",fear
dia778_utt6.wav,7743,"So umm, tell me Rick, how umm, how did you injure the area.",phoebe,surprise,negative,778,6,4,4,"00:09:43,708","00:09:48,962",neutral
dia779_utt0.wav,7748,"Um, that's it.",phoebe,neutral,neutral,779,0,1,3,"0:02:45,415","0:02:47,918",neutral
dia780_utt2.wav,7755,Why have you been following me?,phoebe,anger,negative,780,2,3,3,"0:02:48,710","0:02:50,202",fear
dia780_utt3.wav,7756,"I mean, all week long everywhere I look there's you.",phoebe,neutral,neutral,780,3,3,3,"00:02:50,378","00:02:52,629",disgust
dia781_utt0.wav,7761,"Okay, and then this is the coffee house. This is where I play my music.",phoebe,neutral,neutral,781,0,3,23,"00:02:14,551","00:02:18,387",neutral
dia782_utt3.wav,7766,"Hi! All right, let’s go shoppin’!!",rachel,joy,positive,782,3,3,19,"00:00:27,819","00:00:29,528",joy
dia782_utt4.wav,7767,"Um, y'know, before we go ah, there’s something I need to say.",mark,fear,negative,782,4,3,19,"00:00:29,821","00:00:32,406",fear
dia782_utt6.wav,7769,"I’ve kinda of had this ah, this crush on you.",mark,fear,negative,782,6,3,19,"00:00:38,121","00:00:40,622",fear
dia782_utt7.wav,7770,"But since you were with Ross, I-I didn’t do anything about it.",mark,joy,positive,782,7,3,19,"00:00:41,791","00:00:44,668",neutral
dia782_utt8.wav,7771,"But, now that you’re not, I’d really like to ask you out sometime.",mark,fear,negative,782,8,3,19,"00:00:44,836","00:00:48,797",joy
dia782_utt9.wav,7772,"So-so that’s-that’s what I’m doing, now.",mark,fear,negative,782,9,3,19,"00:00:49,466","00:00:53,343",neutral
dia782_utt11.wav,7774,I dropped a cup.,gunther,neutral,neutral,782,11,3,19,"00:01:09,069","00:01:10,360",neutral
dia783_utt0.wav,7775,"Hello, tiny embryos.",phoebe,neutral,neutral,783,0,4,12,"00:09:56,679","00:09:58,888",joy
dia783_utt1.wav,7776,"Well, I’m-I’m Phoebe Buffay, hi!",phoebe,joy,positive,783,1,4,12,"00:10:00,516","00:10:02,851",joy
dia783_utt2.wav,7777,I’m-I’m-I’m hoping to be your uterus for the next nine months.,phoebe,joy,positive,783,2,4,12,"00:10:04,353","00:10:08,273",joy
